,NAMES,SITE_ID,LAT_DD,LON_DD
2332,1614794$Thornapple Lake$Thornapple Lake,NLA12_MI-109,42.62375,-85.18965
2333,1890013$McElvaney Lake$McElvaney Lake,NLA12_TX-109,32.0895,-95.89428
2334,1766755$Shippee Pond$Shippee Pond,NLA12_VT-109,42.74702,-72.83404
2335,623510$Coady Lake$Coady Lake,NLA12_MI-136,43.36485,-85.37929
2336,1623080$Lake Michigan$Lake Michigan,NLA12_MI-105,43.23549,-86.3027
2337,NA$$,NLA12_CA-R09,38.04726,-119.25892
2338,NA$$,NLA12_MI-167,42.92055,-84.20475
2339,1564512$Elizabeth Lake$Elizabeth Lake,NLA12_WI-168,42.51397,-88.268
2340,NA$$Hubbard Creek Lake,NLA12_TX-124,32.82543,-98.99079
2341,1860579$Worthington Lake$Worthington Lake,NLA12_TX-148,33.27274,-98.15311
2342,NA$$,NLA12_WI-172,43.49694,-89.30856
2343,636279$Round Lake$Round Lake,NLA12_MI-108,42.07976,-86.20638
2344,NA$$,NLA12_ID-149,46.68818,-116.65021
2345,"398310$Waha, Lake$Waha, Lake",NLA12_ID-148,46.21004,-116.83789
2346,NA$$,NLA12_ID-103,47.46703,-116.60612
2347,636476$Saddle Lake$Saddle Lake,NLA12_MI-104,42.37905,-86.04756
2348,1461401$Silver Lake$Silver Lake,NLA12_VT-104,43.89182,-73.05322
2349,1618902$Garwood Lake$Garwood Lake,NLA12_MI-120,41.79597,-86.47465
2350,NA$$Lake Merideth,NLA12_TX-103,35.71128,-101.56682
2351,628760$Huckleberry Lake$Huckleberry Lake,NLA12_MI-152,42.75721,-85.63778
2352,624092$Crooked Lake$Crooked Lake,NLA12_MI-128,42.20434,-85.70832
2353,1615168$Tupper Lake$Tupper Lake,NLA12_MI-168,42.78462,-85.114266
2354,NA$$Palmer Lake,NLA12_MI-112,41.94382,-85.31645
2355,1616130$West Lake$West Lake,NLA12_MI-115,42.183,-85.57172
2356,1571329$Pickerel Lake$Pickerel Lake,NLA12_WI-131,45.97241,-89.39159
2357,NA$$,NLA12_WI-154,45.39135,-89.17907
2358,831017$Lake Maloney$Lake Maloney,NLA12_NE-109,41.04609,-100.77833
2359,1768815$Hugh Butler Lake$Hugh Butler Lake,NLA12_NE-103,40.35666,-100.67326
2360,834983$Sherman Reservoir$Sherman Reservoir,NLA12_NE-114,41.31279,-98.89063
2361,NA$$,NLA12_WA-106,46.49863,-122.40508
2362,1767296$Ericson Reservoir$Ericson Reservoir,NLA12_NE-104,41.76522,-98.65727
2363,621685$Bogie Lake$Bogie Lake,NLA12_MI-117,42.62064,-83.50435
2364,1623080$Lake Michigan$Lake Michigan,NLA12_MI-102,43.94694,-86.45161
2365,829580$Goose Lake$Goose Lake,NLA12_NE-133,42.1132,-98.56404
2366,632329$Mill Lake$Mill Lake,NLA12_MI-110,42.74529,-83.31104
2367,1616620$Windover Lake$Windover Lake,NLA12_MI-129,43.95513,-84.99841
2368,1462274$Little Averill Pond$Little Averill Pond,NLA12_VT-114,44.95187,-71.71525
2369,626345$Fourth Lake$Fourth Lake,NLA12_MI-123,41.88635,-84.59639
2370,1620868$Lake Mitchell$Lake Mitchell,NLA12_MI-161,44.2352,-85.46822
2371,1565638$Goodwiler Lake$Goodwiler Lake,NLA12_WI-166,43.19279,-90.42186
2372,623421$Clear Lake$Clear Lake,NLA12_MI-165,44.35585,-85.30804
2373,620713$Bass Lake$Bass Lake,NLA12_MI-162,46.46527,-85.7169
2374,631685$Lake Mary$Lake Mary,NLA12_MI-132,45.45154,-87.75816
2375,626122$Silver Lake$Silver Lake,NLA12_MI-118,46.14884,-88.8324
2376,1521814$Lacamas Lake$Lacamas Lake,NLA12_WA-107,45.62006,-122.43208
2377,1577116$Young Lake$Young Lake,NLA12_WI-112,45.62069,-88.0731
2378,1576201$Wapogasset Lake$Wapogasset Lake,NLA12_WI-108,45.3192,-92.42664
2379,1458450$Miles Pond$Miles Pond,NLA12_VT-101,44.44903,-71.81514
2380,1620003$Gasley Lake$Gasley Lake,NLA12_MI-169,46.40072,-88.75388
2381,NA$$,NLA12_MI-148,45.94921,-87.9842
2382,NA$$,NLA12_WA-129,46.15515,-121.7016
2383,1569952$Mud Lake$Mud Lake,NLA12_WI-155,45.38518,-92.4752
2384,1572652$Round Lake$Round Lake,NLA12_WI-103,45.31432,-92.56254
2385,NA$$,NLA12_MI-137,46.27697,-88.06254
2386,NA$$,NLA12_WI-151,45.73399,-91.57191
2387,NA$$,NLA12_WI-127,44.76941,-91.9266
2388,635375$Powell Lake$Powell Lake,NLA12_MI-164,46.39873,-87.44822
2389,1571698$Plum Lake$Plum Lake,NLA12_WI-104,45.99975,-89.52911
2390,NA$$,NLA12_ID-143,42.26403,-116.3111
2391,633062$Mud Lake$Mud Lake,NLA12_MI-116,47.13206,-88.31281
2392,NA$$,NLA12_ID-216,42.53204,-116.36713
2393,NA$$,NLA12_WI-129,43.42224,-87.95875
2394,866648$Duck Pond$Duck Pond,NLA12_NH-115,43.80791,-71.1195
2395,619958$Lake Alice$Lake Alice,NLA12_MI-141,46.69702,-88.08316
2396,NA$$,NLA12_WA-131,48.3939,-120.18445
2397,1575164$Swan Lake$Swan Lake,NLA12_WI-107,43.54434,-89.37643
2398,1527791$Wapato Lake$Wapato Lake,NLA12_WA-111,47.9186,-120.16365
2399,NA$$,NLA12_ID-214,42.16378,-113.9376
2400,NA$$,NLA12_WI-120,42.97236,-87.93643
2401,NA$$,NLA12_VT-115,44.42841,-72.22984
2402,1576139$Wagner Lake$Wagner Lake,NLA12_WI-128,44.67998,-88.71533
2403,1614775$Thompson Lake$Thompson Lake,NLA12_MI-138,45.74444,-84.41231
2404,1569056$Marl Lake$Marl Lake,NLA12_WI-110,44.32343,-89.19051
2405,623432$Clear Lake$Clear Lake,NLA12_MI-122,45.12639,-84.18041
2406,632227$Middle Black Lake$Middle Black Lake,NLA12_MI-133,44.72878,-84.92738
2407,624102$Crooked Lake$Crooked Lake,NLA12_MI-107,45.41373,-84.83094
2408,1793496$Lake Kegonsa 410$Lake Kegonsa 410,NLA12_WI-101,42.9665,-89.24718
2409,624480$Deer Lake$Deer Lake,NLA12_MI-106,45.16592,-84.9709
2410,637603$Seventh Spectacle Lake$Seventh Spectacle Lake,NLA12_MI-126,44.88617,-84.39859
2411,NA$$,NLA12_ID-221,46.63088,-114.38315
2412,NA$$,NLA12_ID-218,47.07352,-115.95774
2413,400190$Lower Glidden Lake$Lower Glidden Lake,NLA12_ID-180,47.51768,-115.7295
2414,634454$Patricia Lake$Patricia Lake,NLA12_MI-130,45.1353,-85.11193
2415,1619051$Au Sable Lake$Au Sable Lake,NLA12_MI-103,44.42936,-83.9151
2416,632968$Mud Lake$Mud Lake,NLA12_MI-142,43.48668,-84.76847
2417,634963$Pine Lake$Pine Lake,NLA12_MI-101,43.21994,-85.46655
2418,637374$School Lake$School Lake,NLA12_MI-139,42.38801,-84.90759
2419,1459192$Ritterbush Pond$Ritterbush Pond,NLA12_VT-110,44.74657,-72.59986
2420,621640$Blue Lake$Blue Lake,NLA12_MI-113,43.6209,-85.28384
2421,NA$$,NLA12_ID-220,45.26822,-116.20881
2422,NA$$,NLA12_ID-205,44.97057,-116.00008
2423,635166$Pogy Lake$Pogy Lake,NLA12_MI-145,43.79844,-85.30773
2424,638834$Stewart Lake$Stewart Lake,NLA12_MI-172,42.56756,-85.45134
2425,1579015$Clear Lake$Clear Lake,NLA12_WI-138,45.19406,-90.44115
2426,1564090$Dowling Lake$Dowling Lake,NLA12_WI-163,46.47431,-92.04238
2427,NA$$,NLA12_MI-177,44.86525,-86.0099
2428,1571930$Price Lake$Price Lake,NLA12_WI-106,45.762525,-90.659699
2429,1574146$Silver Lake$Silver Lake,NLA12_WI-171,45.73444,-92.53869
2430,"305473$Charles, Lake$Charles, Lake",NLA12_FL-R04,29.23075,-81.90589
2431,639009$Sucker Lake$Sucker Lake,NLA12_MI-178,46.48352,-86.10345
2432,1570072$Muskrat Lake$Muskrat Lake,NLA12_WI-147,46.34437,-91.75337
2433,1526505$Starzman Lake$Starzman Lake,NLA12_WA-147,48.23028,-119.7758
2434,1576937$Wolf Lake$Wolf Lake,NLA12_WI-176,45.41927,-87.91347
2435,1576057$Venus Lake$Venus Lake,NLA12_WI-170,45.57698,-89.162
2436,1577116$Young Lake$Young Lake,NLA12_WI-112,45.62119,-88.0728
2437,1609044$Rob Roy Reservoir$Rob Roy Reservoir,NLA12_WY-151,41.20305,-106.2583
2438,1792896$Lake Redstone 30$Lake Redstone 30,NLA12_WI-173,43.61047,-90.09147
2439,1574520$Spauldings Pond$Spauldings Pond,NLA12_WI-188,42.73202,-88.94181
2440,NA$$,NLA12_OR-167,46.09828,-123.92776
2441,NA$$,NLA12_WI-142,46.25151,-90.36765
2442,NA$$,NLA12_WI-153,44.434367,-92.07105
2443,1579113$Dells Lake$Dells Lake,NLA12_WI-183,46.18221,-90.98558
2444,1579319$Geneveive Lake$Geneveive Lake,NLA12_WI-174,46.253953,-89.848558
2445,1563147$Clear Lake$Clear Lake,NLA12_WI-122,43.17772,-90.67393
2446,1834495$Sidie Hollow Lake$Sidie Hollow Lake,NLA12_WI-157,43.53898,-90.96032
2447,0$None$None,NLA17_NV-10018,39.54214,-119.77741
2448,0$None$None,NLA17_NV-10036,39.4595,-119.78995
2449,0$None$None,NLA17_ND-10011,47.17392,-99.77055
2450,844615$Walker Lake$Walker Lake,NLA17_NV-10242,38.68657,-118.75035
2451,0$None$None,NLA17_OH-10016,41.4917,-81.17683
2452,1302026$Tailings Pond Number Ten$Tailings Pond Number Ten,NLA17_TN-10003,35.67303,-87.0317
2453,36238$Willow Creek Reservoir$Willow Creek Reservoir,NLA17_AZ-10004,34.60474,-112.43794
2454,1619623$Crocker Lake$Crocker Lake,NLA17_MI-10011,43.37281,-86.14388
2455,0$None$None,NLA17_ND-10015,47.08003,-99.73069
2456,0$None$None,NLA17_CA-10064,38.08276,-122.52311
2457,488886$Cannon Creek Lake$Cannon Creek Lake,NLA17_KY-10001,36.680811,-83.703135
2458,0$None$None,NLA17_ND-10008,47.277777,-100.4
2459,1332233$Caruth Lake$Caruth Lake,NLA17_TX-10001,32.94461,-96.45492
2460,0$None$None,NLA17_KS-10005,39.34897,-95.04175
2461,857953$Dacey Reservoir$Dacey Reservoir,NLA17_NV-10002,38.39469,-115.11635
2462,862173$Groves Lake$Groves Lake,NLA17_NV-10006,39.24083,-117.16483
2463,504255$Stanford Reservoir$Stanford Reservoir,NLA17_KY-10006,37.486666,-84.679219
2464,1859349$Soil Conservation Service Site 121 Reservoir$Soil Conservation Service Site 121 Reservoir,NLA17_TX-10019,32.05579,-96.73161
2465,1292729$Marrowbone Lake$Marrowbone Lake,NLA17_TN-10004,36.3035,-86.9174
2466,0$None$None,NLA17_MO-HP002,40.31573,-94.03035
2467,0$None$None,NLA17_IA-HP002,40.59858,-93.77074
2468,0$None$None,NLA17_ND-10035,46.35912,-99.48555
2469,1034137$Doyles Lake$Doyles Lake,NLA17_ND-10004,46.36642,-99.5044
2470,311796$Brierpatch Lake$Brierpatch Lake,NLA17_GA-10002,33.29963,-81.889518
2471,0$None$None,NLA17_KS-10001,39.33358,-97.37377
2472,0$None$None,NLA17_SD-10020,44.4772,-99.31285
2473,0$None$None,NLA17_KS-10028,39.83496,-96.56048
2474,857975$Echo Canyon Reservoir$Echo Canyon Reservoir,NLA17_NV-10016,37.90756,-114.26858
2475,0$None$None,NLA17_NV-10239,36.50581,-114.40845
2476,1855062$Lake Davy Crockett$None,NLA17_TX-HP003,33.7351029,-95.92578522
2477,1301776$Elaine Lake$Elaine Lake,NLA17_TN-10001,35.371,-86.3825
2478,229536$Nicasio Reservoir$Nicasio Reservoir,NLA17_CA-10001,38.08599,-122.75005
2479,1558876$Moores Run Lake Number One$Moores Run Lake Number One,NLA17_WV-10003,39.13376,-78.5972
2480,0$None$None,NLA17_ND-10006,46.89368,-99.40565
2481,718093$Forest Lake$None,NLA17_MO-HP004,40.17783,-92.64378
2482,0$None$None,NLA17_TX-10017,32.46492,-96.19946
2483,0$None$None,NLA17_UT-10013,41.1767,-112.15575
2484,79360$Ferguson Lake$Ferguson Lake,NLA17_AR-10001,34.533853,-92.263275
2485,0$None$None,NLA17_NV-10124,36.0658,-115.1136
2486,758254$Bowling Green Reservoir$None,NLA17_MO-HP003,39.34084,-91.15204
2487,0$None$None,NLA17_KS-10034,39.00371,-95.62772
2488,234106$Kelsey Reservoir$Kelsey Reservoir,NLA17_CA-10082,37.54144,-120.35495
2489,0$None$None,NLA17_OK-10001,34.96279,-96.70654
2490,0$None$Hulls Lake,NLA17_WV-10002,38.82344,-80.59556
2491,0$None$None,NLA17_WV-10004,38.8375,-82.12632
2492,0$None$None,NLA17_KS-10006,38.46573,-95.73585
2493,421484$Lake of the Woods$Lake of the Woods,NLA17_IL-10013,40.20005,-88.37985
2494,0$None$None,NLA17_ND-10023,47.26541,-99.80573
2495,1856582$Lake Montex$Lake Montex,NLA17_TX-10049,32.66259,-97.61266
2496,0$None$None,NLA17_OK-HP002,36.52351,-96.17381
2497,0$None$None,NLA17_ND-10024,47.13178,-99.231
2498,224584$Lake Greenhaven$Lake Greenhaven,NLA17_CA-10003,38.50832,-121.53661
2499,0$None$None,NLA17_KS-10003,38.12542,-96.30937
2500,0$None$None,NLA17_KY-10023,37.4071,-87.5186
2501,0$None$None,NLA17_AR-10002,34.418217,-93.070983
2502,0$None$Lake Okeechobee,NLA17_FL-10001,27.08297,-80.78039
2503,0$None$None,NLA17_KS-10011,38.20344,-98.20193
2504,1771346$Halls Pond$Halls Pond,NLA17_CT-10005,41.84362,-72.10784
2505,0$None$None,NLA17_NC-10009,35.85751,-78.02943
2506,0$None$None,NLA17_KY-10017,37.40584,-87.78581
2507,634314$Palmer Lake$Palmer Lake,NLA17_MI-10099,44.72755,-85.11893
2508,537184$Monterey Lake$Monterey Lake,NLA17_TX-10013,32.82782,-94.04782
2509,0$None$None,NLA17_UT-10006,40.87223,-109.13888
2510,829580$Goose Lake$Goose Lake,NLA17_NE-10037,42.11276,-98.56194
2511,0$None$None,NLA17_NE-HP005,42.555904,-100.68223
2512,0$None$None,NLA17_OK-10011,35.16903,-99.07443
2513,1360012$Inks Lake$None,NLA17_TX-HP002,30.81032,-98.41709
2514,0$None$None,NLA17_KY-10004,36.8752,-88.48954
2515,479885$Kingman County State Lake$Kingman County State Lake,NLA17_KS-10004,37.65468,-98.2595
2516,0$None$None,NLA17_MD-10003,39.12095,-77.12949
2517,1010099$Catfish Lake$Catfish Lake,NLA17_NC-10014,34.93342,-77.10635
2518,0$None$None,NLA17_ND-10029,48.35231,-101.89612
2519,1360664$King Lake$King Lake,NLA17_TX-10011,33.51843,-94.12579
2520,0$None$Rye Patch Reservoir,NLA17_NV-10017,40.59034,-118.31506
2521,0$None$None,NLA17_NV-10079,41.91585,-119.46021
2522,214714$Swiggetts Pond$Swiggetts Pond,NLA17_DE-10005,38.86698,-75.38115
2523,0$None$None,NLA17_TX-10008,33.06581,-95.73855
2524,0$None$None,NLA17_KS-10010,37.65554,-97.39953
2525,1767501$Shell Lake$Shell Lake,NLA17_NE-10032,42.91987,-102.03767
2526,1039659$Delaware Lake$Delaware Lake,NLA17_OH-10001,40.395168,-83.048266
2527,0$None$None,NLA17_CA-10081,37.6707,-121.83543
2528,827591$Box Butte Reservoir$None,NLA17_NE-HP004,42.45921,-103.093
2529,1427672$East Canyon Reservoir$East Canyon Reservoir,NLA17_UT-10008,40.90602,-111.59125
2530,1793496$Lake Kegonsa 410$Lake Kegonsa 410,NLA17_WI-10001,42.96432,-89.2442
2531,0$None$None,NLA17_NC-10005,35.22391,-78.81525
2532,0$None$None,NLA17_MO-10001,37.807234,-94.207902
2533,407096$Defiance Lake$None,NLA17_IL-HP001,42.3194,-88.2258
2534,1265638$Enemy Swim Lake$Enemy Swim Lake,NLA17_SD-10004,45.43795,-97.27332
2535,0$None$None,NLA17_SD-10013,45.55643,-99.77562
2536,0$None$None,NLA17_KS-10035,37.64239,-97.7383
2537,1030894$Rice Lake$Rice Lake,NLA17_ND-10012,48.00896,-101.53026
2538,0$None$None,NLA17_ND-10090,47.03386,-99.475865
2539,0$None$None,NLA17_NM-10003,35.6673,-105.24128
2540,896012$Upper Charette Lake$Upper Charette Lake,NLA17_NM-10004,36.17665,-104.81573
2541,628618$Horseshoe Lake$Horseshoe Lake,NLA17_MI-10084,44.59964,-83.76852
2542,236920$Upper San Leandro Reservoir$Upper San Leandro Reservoir,NLA17_CA-10011,37.77491,-122.11411
2543,999437$Emily Babcock Lake$Emily Babcock Lake,NLA17_NC-10033,35.7886,-78.55013
2544,469532$Bee Creek Lake$Bee Creek Lake,NLA17_KS-10002,37.19244,-95.98706
2545,0$None$None,NLA17_KS-10033,37.22554,-97.03149
2546,923893$Stubblefield Reservoir$Stubblefield Reservoir,NLA17_NM-10022,36.57328,-104.664491
2547,890354$Lake Isabel$Lake Isabel,NLA17_NM-10002,35.75892,-105.1433
2548,0$None$None,NLA17_CA-10007,39.09599,-122.93347
2549,878414$Mirror Lake$Mirror Lake,NLA17_NJ-10003,39.968328,-74.578632
2550,1489117$Beaver Pond$Beaver Pond,NLA17_VA-10001,37.29449,-77.88832
2551,858249$Willow Creek Reservoir$Willow Creek Reservoir,NLA17_NV-10003,41.22373,-116.52909
2552,0$None$None,NLA17_KY-10024,37.540679,-84.179718
2553,0$None$None,NLA17_PA-10010,39.9806,-77.17673
2554,0$None$Noxontown Pond,NLA17_DE-10001,39.42351,-75.68724
2555,1855888$White Rock Lake$White Rock Lake,NLA17_TX-10006,32.82936,-96.72284
2556,624449$Deep Lake$None,NLA17_MI-HP001,42.621,-85.4577
2557,634963$Pine Lake$Pine Lake,NLA17_MI-10001,43.21984,-85.46679
2558,0$None$None,NLA17_NM-10001,35.97381,-105.91682
2559,758271$Crane Lake$None,NLA17_MO-HP008,37.41926,-90.62006
2560,758349$Sunnen Lake$None,NLA17_MO-HP010,37.94547,-90.9257
2561,0$None$None,NLA17_MI-10014,46.27698,-88.06242
2562,0$None$None,NLA17_KS-10025,37.50399,-94.68547
2563,1253614$Lake Alice$Lake Alice,NLA17_SD-10005,44.87193,-96.62693
2564,1034744$Buffalo Lodge Lake$Buffalo Lodge Lake,NLA17_ND-10007,48.33225,-100.75681
2565,0$None$None,NLA17_GA-10005,32.63892,-83.96703
2566,231182$Rainbow Lake$Rainbow Lake,NLA17_CA-10010,40.501652,-122.696507
2567,1502157$Wheelers Pond$Wheelers Pond,NLA17_VA-10004,37.11917,-77.63059
2568,1468879$Jordon Lake$Jordon Lake,NLA17_VA-10006,37.15339,-77.51939
2569,1970709$Hawthorn Lake$Hawthorn Lake,NLA17_IA-10003,41.47695,-92.45895
2570,1751417$Canton Lake$Canton Lake,NLA17_OK-10007,36.11149,-98.60238
2571,0$None$None,NLA17_OK-10013,35.4467,-99.28996
2572,446389$Yellowwood Lake$Yellowwood Lake,NLA17_IN-10047,39.18154,-86.34131
2573,0$None$Wildhorse Reservoir,NLA17_NV-10090,41.67696,-115.81658
2574,0$None$None,NLA17_MI-10122,42.83149,-85.7798
2575,0$None$None,NLA17_VA-10035,37.46185,-78.18826
2576,0$None$None,NLA17_PA-10005,40.1097,-75.86234
2577,0$None$None,NLA17_KS-10001,39.3334,-97.37353
2578,1058265$Lake Pippen$None,NLA17_OH-HP001,41.17876,-81.31013
2579,490110$Corinth Lake$Corinth Lake,NLA17_KY-10027,38.501215,-84.583404
2580,284311$Horseshoe Lake$Horseshoe Lake,NLA17_FL-10003,28.6366,-81.1385
2581,1615168$Tupper Lake$Tupper Lake,NLA17_MI-10017,42.7857,-85.1143
2582,458630$Lost Island Lake$Lost Island Lake,NLA17_IA-10005,43.16919,-94.9096
2583,0$None$None,NLA17_MO-10008,38.62933,-92.60326
2584,1029223$Grass Lake$Grass Lake,NLA17_ND-10001,46.10272,-97.241
2585,758306$Loggers Lake$None,NLA17_MO-HP007,37.38805,-91.26218
2586,754392$Fourche Lake$None,NLA17_MO-HP006,36.63792,-91.05499
2587,0$None$None,NLA17_ND-10005,47.86383,-101.51218
2588,0$None$None,NLA17_ND-10084,48.38932,-102.15236
2589,0$None$None,NLA17_GA-10020,31.75558,-83.50023
2590,0$None$None,NLA17_SD-10023,45.02542,-97.73766
2591,0$None$None,NLA17_SD-10073,43.86344,-99.66277
2592,0$None$None,NLA17_MT-10055,48.47956,-104.35191
2593,0$None$None,NLA17_ND-10037,48.23933,-102.31037
2594,0$None$None,NLA17_ND-10020,47.8477,-100.27775
2595,0$None$None,NLA17_NM-10025,36.77477,-105.19381
2596,1090965$Lake Carl Etling$None,NLA17_OK-HP001,36.84792,-102.87343
2597,0$None$None,NLA17_OK-10086,36.96141,-96.74827
2598,0$None$None,NLA17_WV-10001,39.46894,-79.49847
2599,0$None$None,NLA17_MI-10127,42.89476,-83.71855
2600,0$None$None,NLA17_CA-10006,39.725931,-122.841891
2601,0$None$None,NLA17_KS-10005,39.3488,-95.04157
2602,754383$Council Bluff Lake$None,NLA17_MO-HP001,37.72829,-90.91328
2603,0$None$None,NLA17_MO-HP009,37.59356,-90.77859
2604,863314$Angel Lake$Angel Lake,NLA17_NV-10225,41.02646,-115.0872
2605,"287074$Monroe, Lake$Monroe, Lake",NLA17_FL-10006,28.84579,-81.25851
2606,883938$Maple Lake$Maple Lake,NLA17_NJ-10004,39.406839,-74.777268
2607,31414$Lynx Lake$Lynx Lake,NLA17_AZ-10021,34.51935,-112.38551
2608,923940$La Cueva Reservoir$La Cueva Reservoir,NLA17_NM-10041,35.9469,-105.21967
2609,479200$Shawnee Mission Lake$Shawnee Mission Lake,NLA17_KS-10041,38.98483,-94.80117
2610,205541$Bissonnette Pond$Bissonnette Pond,NLA17_CT-10001,41.92287,-72.21909
2611,209643$Pattaconk Reservoir$None,NLA17_CT-HP001,41.41018,-72.52767
2612,998406$Jones Pond$Jones Pond,NLA17_NC-10015,35.11506,-80.26453
2613,1577118$Youngs Lake$Youngs Lake,NLA17_WI-10014,44.33311,-89.18285
2614,0$None$None,NLA17_TN-10005,36.1967,-82.74053
2615,0$None$None,NLA17_ND-10008,47.27808,-100.40032
2616,900315$Bowl Lake$Bowl Lake,NLA17_NM-10005,35.98146,-108.93021
2617,924056$Lake Roberts$Lake Roberts,NLA17_NM-10044,33.03111,-108.1619
2618,211956$West Hill Pond$West Hill Pond,NLA17_CT-10003,41.87651,-73.04265
2619,0$None$None,NLA17_NC-10030,35.43066,-82.17009
2620,862173$Groves Lake$Groves Lake,NLA17_NV-10006,39.2408,-117.16484
2621,1126701$Scout Lake$None,NLA17_OR-10052,46.04238,-123.17708
2622,1016678$Wildcat Lake$Wildcat Lake,NLA17_NC-10007,36.1477,-81.8826
2623,1085458$Clendening Lake$Clendening Lake,NLA17_OH-10038,40.249645,-81.227721
2624,0$None$None,NLA17_TX-10086,26.41668,-98.17022
2625,0$None$None,NLA17_NC-10010,36.18592,-79.35149
2626,834905$Yankee Hill Lake$Yankee Hill Lake,NLA17_NE-10060,40.72931,-96.78519
2627,0$None$None,NLA17_NV-10243,39.1568,-114.81356
2628,0$None$None,NLA17_OK-10005,34.72899,-97.77341
2629,0$None$None,NLA17_OK-10021,34.64606,-98.00009
2630,0$None$None,NLA17_OK-10009,34.28596,-97.16836
2631,1257003$Pelican Lake$Pelican Lake,NLA17_SD-10039,44.86737,-97.18613
2632,0$None$Trussum Pond ( Moores Pond),NLA17_DE-10004,38.5229,-75.51172
2633,0$None$Lake Hickory (Lake Oxford),NLA17_NC-10001,35.8026,-81.3084
2634,0$None$None,NLA17_PA-10006,40.15265,-74.79032
2635,0$None$None,NLA17_MO-10027,38.84249,-91.24664
2636,0$None$None,NLA17_OR-10008,44.54691,-123.34407
2637,0$None$None,NLA17_TX-10070,26.14179,-97.38895
2638,831869$Olive Creek Lake$Olive Creek Lake,NLA17_NE-10041,40.58078,-96.84504
2639,0$None$None,NLA17_ND-10017,46.54248,-104.02678
2640,462793$Welsh Lake$Welsh Lake,NLA17_IA-10004,43.46017,-95.17227
2641,1447726$Three Creeks Reservoir$Three Creeks Reservoir,NLA17_UT-10010,38.62519,-112.43213
2642,554093$Cotile Lake$Cotile Lake,NLA17_LA-10002,31.317967,-92.731997
2643,1078733$Zepernick Lake$Zepernick Lake,NLA17_OH-10027,40.7906439,-80.98131639
2644,0$None$None,NLA17_AZ-10012,31.42681,-110.45585
2645,0$None$Beltzville Dam,NLA17_PA-10003,40.86106,-75.61402
2646,857953$Dacey Reservoir$Dacey Reservoir,NLA17_NV-10002,38.39477,-115.11598
2647,479876$Cowley County State Lake$None,NLA17_KS-HP001,37.09885,-96.80341
2648,437473$Kuhn Lake$Kuhn Lake,NLA17_IN-10011,41.2867,-85.69191
2649,1766902$Oak-Middle Reservoir 76-A$Oak-Middle Reservoir 76-A,NLA17_NE-10028,40.97959,-96.95069
2650,459637$North Twin Lake$North Twin Lake,NLA17_IA-10002,42.47606,-94.63948
2651,431022$Big Chapman Lake$Big Chapman Lake,NLA17_IN-10028,41.28161,-85.79306
2652,"780084$Blaine, Lake$Blaine, Lake",NLA17_MT-10004,48.23933,-114.11373
2653,793220$Whitefish Lake$Whitefish Lake,NLA17_MT-10005,48.47184,-114.41058
2654,471770$Harlan County Lake$Harlan County Lake,NLA17_NE-10001,40.05862,-99.268
2655,74893$Hills Lake$Hills Lake,NLA17_AR-10016,34.77238,-92.12154
2656,0$None$None,NLA17_KS-HP002,37.23903,-96.20855
2657,0$None$None,NLA17_MA-HP001,42.162118,-73.11882
2658,0$None$None,NLA17_TX-10015,26.07829,-97.55853
2659,1100124$Skiatook Lake$Skiatook Lake,NLA17_OK-10035,36.37165,-96.176
2660,0$None$None,NLA17_SD-10003,44.32616,-97.11392
2661,1442363$Koosharem Reservoir$Koosharem Reservoir,NLA17_UT-10005,38.60025,-111.8412
2662,0$None$None,NLA17_ND-10002,47.08016,-99.63201
2663,472533$Wilson Lake$None,NLA17_KS-HP003,38.94542,-98.57625
2664,1017051$Atagahi Lake$Atagahi Lake,NLA17_NC-10004,35.1481,-82.7165
2665,0$None$None,NLA17_SC-10003,34.3572,-81.7628
2666,910622$San Gregorio Reservoir$San Gregorio Reservoir,NLA17_NM-10037,36.03923,-106.84931
2667,1096199$Okemah Lake$Okemah Lake,NLA17_OK-10033,35.52554,-96.31818
2668,282740$Four Prong Lake$Four Prong Lake,NLA17_FL-10029,30.38261,-86.40663
2669,872214$Long Pond$Long Pond,NLA17_NH-10917,44.05133,-71.89164
2670,0$None$None,NLA17_OR-10013,45.03719,-122.26575
2671,878547$Mount Hope Lake$Mount Hope Lake,NLA17_NJ-10002,40.92563,-74.534532
2672,573487$Pleasant Lake$Pleasant Lake,NLA17_ME-10006,44.03342,-70.51915
2673,0$None$None,NLA17_TX-10087,30.15687,-95.46854
2674,1032544$Lake Tschida$Lake Tschida,NLA17_ND-10021,46.60962,-101.86129
2675,461470$Lake Fisher$Lake Fisher,NLA17_IA-10007,40.75782,-92.44188
2676,223648$Folsom Lake$Folsom Lake,NLA17_CA-10008,38.728084,-121.145101
2677,221428$Lake Combie$Lake Combie,NLA17_CA-10012,39.010513,-121.0569
2678,0$None$None,NLA17_ND-10019,47.06807,-99.08059
2679,226473$Kelly Lake$Kelly Lake,NLA17_CA-10055,36.94101,-121.73228
2680,212628$Halls Pond$Halls Pond,NLA17_CT-10021,41.85725,-72.29852
2681,0$None$None,NLA17_TX-10030,29.85325,-96.37059
2682,0$None$None,NLA17_MO-10010,38.00514,-92.07744
2683,0$None$None,NLA17_PA-10015,41.899821,-75.65498
