"","NAMES","SITE_ID","LAT_DD","LON_DD","lagoslakeid"
"2137","419535; Tampier Slough; Tampier Slough","NLA12_IL-123",41.64802026,-87.89932476,6469
"2138","1446724; Tropic Reservoir; Tropic Reservoir","NLA12_UT-397",37.59556184,-112.2546686,456508
"2139","1439168; Browne Lake; Browne Lake","NLA12_UT-412",40.86378075,-109.8118146,451362
"2140","1855062; Lake Davy Crockett; Lake Davy Crockett","NLA12_TX-R09",33.7351029,-95.92578522,409450
"2141","1447888; Paradise Park Reservoir; Paradise Park Reservoir","NLA12_UT-424",40.6710886,-109.9197001,452359
"2142","NA; ; Sevier Bridge Reservoir","NLA12_UT-392",39.36035119,-111.9637079,456619
"2143","263249; Lake Mary; Lake Mary","NLA12_CA-223",37.60310878,-119.0030315,483115
"2144","NA; ; ","NLA12_WA-154",46.83110249,-122.4473471,470556
"2145","NA; ; ","NLA12_WA-110",47.40945996,-122.7841888,470759
"2146","1437477; Decker Lake; Decker Lake","NLA12_UT-409",40.71105895,-111.9468346,456130
"2147","1855902; House Lake; House Lake","NLA12_TX-234",32.10705826,-97.88118693,430418
"2148","1862263; Soil Conservation Service Site 4 Reservoir; Soil Conservation Service Site 4 Reservoir","NLA12_TX-196",31.33182559,-97.26843785,434041
"2149","NA; ; ","NLA12_UT-400",40.05768033,-110.627715,452556
"2150","724726; Pomme de Terre Lake; Pomme de Terre Lake","NLA12_MO-102",37.87140844,-93.28360934,6076
"2151","675693; Phillips Lake; Phillips Lake","NLA12_MS-R03",33.42343029,-89.93919674,285616
"2152","NA; ; ","NLA12_MS-119",32.9204524,-90.01403557,296509
"2153","1458450; Miles Pond; Miles Pond","NLA12_VT-101",44.44652025,-71.81189261,5542
"2154","1862822; Pinkston Reservoir; Pinkston Reservoir","NLA12_TX-141",31.70876097,-94.35710738,414400
"2155","1341660; Miller Lake; Miller Lake","NLA12_TX-169",32.19966096,-94.907485,414005
"2156","NA; ; ","NLA12_OR-133",43.59526826,-123.2788429,469921
"2157","NA; ; ","NLA12_OR-131",44.54893671,-123.3427366,468749
"2158","NA; ; ","NLA12_TX-158",26.06969798,-97.56163797,445543
"2159","NA; ; ","NLA12_ID-107",43.46019017,-116.1413012,464406
"2160","1458897; Lake Parker; Lake Parker","NLA12_VT-102",44.71962755,-72.23382351,5397
"2161","NA; ; ","NLA12_OR-101",42.77430894,-118.4442146,472859
"2162","NA; ; ","NLA12_TX-135",26.62195986,-98.06124241,444045
"2163","1793496; Lake Kegonsa 410; Lake Kegonsa 410","NLA12_WI-101",42.96455549,-89.25380131,4467
"2164","NA; ; ","NLA12_ID-151",43.19840666,-114.5997261,463505
"2165","1385437; Lake Lewisville; Lake Lewisville","NLA12_TX-110",33.07855581,-96.98672572,420755
"2166","1570739; Oconomowoc Lake; Oconomowoc Lake","NLA12_WI-102",43.09787438,-88.4621617,4251
"2167","NA; ; ","NLA12_ID-109",42.67704536,-113.4072962,463477
"2168","NA; ; ","NLA12_ID-111",42.20637168,-114.8788521,463335
"2169","1458447; Mile Pond; Mile Pond","NLA12_VT-106",44.77783926,-71.79916952,907
"2170","1792886; Lake Delavan 36; Lake Delavan 36","NLA12_WI-152",42.59803618,-88.61516896,5072
"2171","1574663; Spring Lake; Spring Lake","NLA12_WI-113",43.81355964,-89.30356704,66664
"2172","NA; ; ","NLA12_MI-151",42.69438266,-84.53228457,118400
"2173","1563833; Deer Lake; Deer Lake","NLA12_WI-117",44.0425333,-89.21610906,2512
"2174","637374; School Lake; School Lake","NLA12_MI-139",42.38808843,-84.90798786,15501
"2175","1619623; Crocker Lake; Crocker Lake","NLA12_MI-124",43.37342619,-86.14530228,24061
"2176","NA; ; ","NLA12_OR-106",44.31314071,-122.0454265,468918
"2177","1563540; Crooked Lake; Crooked Lake","NLA12_WI-136",43.05664122,-88.45502863,3466
"2178","1614794; Thornapple Lake; Thornapple Lake","NLA12_MI-109",42.62319809,-85.19033981,2110
"2179","1890013; McElvaney Lake; McElvaney Lake","NLA12_TX-109",32.08995916,-95.89431333,417841
"2180","1766755; Shippee Pond; Shippee Pond","NLA12_VT-109",42.7469444,-72.83550844,1910
"2181","623510; Coady Lake; Coady Lake","NLA12_MI-136",43.36480531,-85.37979014,73951
"2182","1623080; Lake Michigan; Lake Michigan","NLA12_MI-105",43.2314452,-86.31568591,1222
"2183","NA; ; ","NLA12_CA-R09",38.04703186,-119.2594305,457088
"2184","NA; ; ","NLA12_MI-167",42.9176234,-84.20373932,75957
"2185","1564512; Elizabeth Lake; Elizabeth Lake","NLA12_WI-168",42.50962706,-88.26962301,4259
"2186","NA; ; Hubbard Creek Lake","NLA12_TX-124",32.79752902,-98.98190835,430556
"2187","1860579; Worthington Lake; Worthington Lake","NLA12_TX-148",33.27090609,-98.15099199,420780
"2188","NA; ; ","NLA12_WI-172",43.49766607,-89.29875291,5055
"2189","636279; Round Lake; Round Lake","NLA12_MI-108",42.08123991,-86.21361091,3538
"2190","NA; ; ","NLA12_ID-149",46.68823022,-116.649551,465186
"2191","398310; Waha, Lake; Waha, Lake","NLA12_ID-148",46.20607125,-116.8343671,465779
"2192","NA; ; ","NLA12_ID-103",47.46589015,-116.6151536,457597
"2193","636476; Saddle Lake; Saddle Lake","NLA12_MI-104",42.37792782,-86.04479965,671
"2194","1461401; Silver Lake; Silver Lake","NLA12_VT-104",43.89113168,-73.0524672,5160
"2195","1618902; Garwood Lake; Garwood Lake","NLA12_MI-120",41.79511788,-86.47416191,24020
"2196","NA; ; Lake Merideth","NLA12_TX-103",35.58232959,-101.7171387,387457
"2197","628760; Huckleberry Lake; Huckleberry Lake","NLA12_MI-152",42.75737274,-85.63804424,18633
"2198","624092; Crooked Lake; Crooked Lake","NLA12_MI-128",42.20474298,-85.70757399,80188
"2199","1615168; Tupper Lake; Tupper Lake","NLA12_MI-168",42.78409894,-85.11502111,59464
"2200","NA; ; Palmer Lake","NLA12_MI-112",41.94278644,-85.31406375,3582
"2201","1616130; West Lake; West Lake","NLA12_MI-115",42.18639352,-85.57428357,696
"2202","1571329; Pickerel Lake; Pickerel Lake","NLA12_WI-131",45.97188548,-89.38901466,5115
"2203","NA; ; ","NLA12_WI-154",45.39105151,-89.17936483,121541
"2204","831017; Lake Maloney; Lake Maloney","NLA12_NE-109",41.03740677,-100.7757749,360013
"2205","1768815; Hugh Butler Lake; Hugh Butler Lake","NLA12_NE-103",40.36174467,-100.7041992,367584
"2206","834983; Sherman Reservoir; Sherman Reservoir","NLA12_NE-114",41.32198742,-98.90067497,364887
"2207","NA; ; ","NLA12_WA-106",46.49649104,-122.4113066,467585
"2208","1767296; Ericson Reservoir; Ericson Reservoir","NLA12_NE-104",41.76432182,-98.65979155,NA
"2209","621685; Bogie Lake; Bogie Lake","NLA12_MI-117",42.61885968,-83.50544419,93810
"2210","1623080; Lake Michigan; Lake Michigan","NLA12_MI-102",43.94203389,-86.44955883,2197
"2211","829580; Goose Lake; Goose Lake","NLA12_NE-133",42.10977927,-98.56233501,366579
"2212","632329; Mill Lake; Mill Lake","NLA12_MI-110",42.7448541,-83.30902829,72832
"2213","1616620; Windover Lake; Windover Lake","NLA12_MI-129",43.95733488,-85.00046365,2234
"2214","1462274; Little Averill Pond; Little Averill Pond","NLA12_VT-114",44.95572697,-71.71766789,4381
"2215","626345; Fourth Lake; Fourth Lake","NLA12_MI-123",41.88595109,-84.59594103,113200
"2216","1620868; Lake Mitchell; Lake Mitchell","NLA12_MI-161",44.24710638,-85.48183584,2826
"2217","1565638; Goodwiler Lake; Goodwiler Lake","NLA12_WI-166",43.19283315,-90.42159914,118834
"2218","623421; Clear Lake; Clear Lake","NLA12_MI-165",44.3550178,-85.30575995,93777
"2219","620713; Bass Lake; Bass Lake","NLA12_MI-162",46.46325834,-85.71666173,4123
"2220","631685; Lake Mary; Lake Mary","NLA12_MI-132",45.45225051,-87.75739561,16479
"2221","626122; Silver Lake; Silver Lake","NLA12_MI-118",46.1517719,-88.83001694,72724
"2222","1521814; Lacamas Lake; Lacamas Lake","NLA12_WA-107",45.61684794,-122.4258001,467718
"2223","1577116; Young Lake; Young Lake","NLA12_WI-112",45.62088904,-88.07300702,131916
"2224","1576201; Wapogasset Lake; Wapogasset Lake","NLA12_WI-108",45.32642671,-92.42532377,5085
"2225","1620003; Gasley Lake; Gasley Lake","NLA12_MI-169",46.39989795,-88.75176293,56253
"2226","NA; ; ","NLA12_MI-148",45.95449781,-87.98000286,73797
"2227","NA; ; ","NLA12_WA-129",46.15548587,-121.701039,467772
"2228","1569952; Mud Lake; Mud Lake","NLA12_WI-155",45.38632167,-92.47540024,4767
"2229","1572652; Round Lake; Round Lake","NLA12_WI-103",45.31579972,-92.56438162,4673
"2230","NA; ; ","NLA12_MI-137",46.27677652,-88.06319489,74869
"2231","NA; ; ","NLA12_WI-151",45.73469469,-91.57086287,85825
"2232","NA; ; ","NLA12_WI-127",44.77019577,-91.92981181,22282
"2233","635375; Powell Lake; Powell Lake","NLA12_MI-164",46.39966736,-87.44973497,70734
"2234","1571698; Plum Lake; Plum Lake","NLA12_WI-104",46.00615673,-89.50723347,5134
"2235","NA; ; ","NLA12_ID-143",42.26425757,-116.3104956,NA
"2236","633062; Mud Lake; Mud Lake","NLA12_MI-116",47.12988727,-88.31624411,71691
"2237","NA; ; ","NLA12_ID-216",42.53147462,-116.3645133,464659
"2238","NA; ; ","NLA12_WI-129",43.42203813,-87.95943869,28086
"2239","866648; Duck Pond; Duck Pond","NLA12_NH-115",43.80812429,-71.11845765,5948
"2240","619958; Lake Alice; Lake Alice","NLA12_MI-141",46.69731067,-88.08197567,107983
"2241","NA; ; ","NLA12_WA-131",48.39574918,-120.1848543,461288
"2242","1575164; Swan Lake; Swan Lake","NLA12_WI-107",43.54654689,-89.3528689,4714
"2243","1527791; Wapato Lake; Wapato Lake","NLA12_WA-111",47.91608833,-120.1596049,461289
"2244","NA; ; ","NLA12_ID-214",42.1873061,-113.92408,463792
"2245","NA; ; ","NLA12_WI-120",42.97222963,-87.93633533,4918
"2246","NA; ; ","NLA12_VT-115",44.42819135,-72.23012775,128970
"2247","1576139; Wagner Lake; Wagner Lake","NLA12_WI-128",44.67992189,-88.71573368,53262
"2248","1614775; Thompson Lake; Thompson Lake","NLA12_MI-138",45.74250132,-84.41060851,NA
"2249","1569056; Marl Lake; Marl Lake","NLA12_WI-110",44.32353747,-89.19098336,4433
"2250","623432; Clear Lake; Clear Lake","NLA12_MI-122",45.12471531,-84.17989786,1828
"2251","632227; Middle Black Lake; Middle Black Lake","NLA12_MI-133",44.72909861,-84.92612676,35447
"2252","624102; Crooked Lake; Crooked Lake","NLA12_MI-107",45.41585495,-84.84528421,4099
"2253","624480; Deer Lake; Deer Lake","NLA12_MI-106",45.17151443,-84.98252331,1338
"2254","637603; Seventh Spectacle Lake; Seventh Spectacle Lake","NLA12_MI-126",44.88662282,-84.39873637,130800
"2255","NA; ; ","NLA12_ID-221",46.63155999,-114.3843753,465513
"2256","NA; ; ","NLA12_ID-218",47.07386493,-115.9576667,466002
"2257","400190; Lower Glidden Lake; Lower Glidden Lake","NLA12_ID-180",47.51563208,-115.7316178,457685
"2258","634454; Patricia Lake; Patricia Lake","NLA12_MI-130",45.1352057,-85.10758971,125820
"2259","1619051; Au Sable Lake; Au Sable Lake","NLA12_MI-103",44.43034743,-83.92044853,1278
"2260","632968; Mud Lake; Mud Lake","NLA12_MI-142",43.48649233,-84.76870838,42955
"2261","1459192; Ritterbush Pond; Ritterbush Pond","NLA12_VT-110",44.74644759,-72.59930665,298
"2262","621640; Blue Lake; Blue Lake","NLA12_MI-113",43.62015035,-85.28522778,628
"2263","NA; ; ","NLA12_ID-220",45.26811761,-116.2079681,465198
"2264","NA; ; ","NLA12_ID-205",44.97021316,-116.001262,464183
"2265","635166; Pogy Lake; Pogy Lake","NLA12_MI-145",43.7979845,-85.31301037,6361
"2266","638834; Stewart Lake; Stewart Lake","NLA12_MI-172",42.5677644,-85.45118289,52224
"2267","1579015; Clear Lake; Clear Lake","NLA12_WI-138",45.19365958,-90.44187712,132536
"2268","1564090; Dowling Lake; Dowling Lake","NLA12_WI-163",46.47406064,-92.04491337,4375
"2269","NA; ; ","NLA12_MI-177",44.86768546,-86.0181976,1141
"2270","1571930; Price Lake; Price Lake","NLA12_WI-106",45.76452987,-90.66040551,5381
"2271","1574146; Silver Lake; Silver Lake","NLA12_WI-171",45.7344156,-92.53857737,96136
"2272","305473; Charles, Lake; Charles, Lake","NLA12_FL-R04",29.23344674,-81.90578186,189913
"2273","639009; Sucker Lake; Sucker Lake","NLA12_MI-178",46.48448683,-86.10510095,92708
"2274","1570072; Muskrat Lake; Muskrat Lake","NLA12_WI-147",46.3452418,-91.75370431,126148
"2275","1526505; Starzman Lake; Starzman Lake","NLA12_WA-147",48.23081534,-119.7765868,460594
"2276","1576937; Wolf Lake; Wolf Lake","NLA12_WI-176",45.41937109,-87.91729236,1634
"2277","1576057; Venus Lake; Venus Lake","NLA12_WI-170",45.57708435,-89.1648747,25510
"2278","1609044; Rob Roy Reservoir; Rob Roy Reservoir","NLA12_WY-151",41.20465089,-106.2591701,359225
"2279","1792896; Lake Redstone 30; Lake Redstone 30","NLA12_WI-173",43.60640518,-90.09230591,4900
"2280","1574520; Spauldings Pond; Spauldings Pond","NLA12_WI-188",42.73179781,-88.94241893,1084
"2281","NA; ; ","NLA12_OR-167",46.10040452,-123.9286129,470366
"2282","NA; ; ","NLA12_WI-142",46.25160505,-90.36722351,134064
"2283","NA; ; ","NLA12_WI-153",44.43390781,-92.07106181,118814
"2284","1579113; Dells Lake; Dells Lake","NLA12_WI-183",46.17950483,-90.98648796,5576
"2285","1579319; Geneveive Lake; Geneveive Lake","NLA12_WI-174",46.25445969,-89.84834363,99231
"2286","1563147; Clear Lake; Clear Lake","NLA12_WI-122",43.17776764,-90.67162718,128275
"2287","1834495; Sidie Hollow Lake; Sidie Hollow Lake","NLA12_WI-157",43.53712279,-90.95935275,5006
"2288","0; None; None","NLA17_NV-10018",39.54188,-119.7789,457285
"2289","0; None; None","NLA17_NV-10036",39.4578,-119.7898,457284
"2290","0; None; None","NLA17_ND-10011",47.17341,-99.77111,342398
"2291","844615; Walker Lake; Walker Lake","NLA17_NV-10242",38.69493,-118.7144,457038
"2292","0; None; None","NLA17_OH-10016",41.49185,-81.17701,47043
"2293","1302026; Tailings Pond Number Ten; Tailings Pond Number Ten","NLA17_TN-10003",35.67353,-87.03213,275568
"2294","36238; Willow Creek Reservoir; Willow Creek Reservoir","NLA17_AZ-10004",34.60431,-112.4386,454810
"2295","1619623; Crocker Lake; Crocker Lake","NLA17_MI-10011",43.37318,-86.14407,24061
"2296","0; None; None","NLA17_ND-10015",47.08001,-99.73059,341525
"2297","0; None; None","NLA17_CA-10064",38.08325,-122.5184,481332
"2298","488886; Cannon Creek Lake; Cannon Creek Lake","NLA17_KY-10001",36.68168,-83.70503,270030
"2299","0; None; None","NLA17_ND-10008",47.27222,-100.3903,340820
"2300","1332233; Caruth Lake; Caruth Lake","NLA17_TX-10001",32.94443,-96.45375,419426
"2301","0; None; None","NLA17_KS-10005",39.34876,-95.04207,21473
"2302","857953; Dacey Reservoir; Dacey Reservoir","NLA17_NV-10002",38.39816,-115.1171,453698
"2303","862173; Groves Lake; Groves Lake","NLA17_NV-10006",39.24104,-117.1657,457492
"2304","504255; Stanford Reservoir; Stanford Reservoir","NLA17_KY-10006",37.48693,-84.67911,260772
"2305","1859349; Soil Conservation Service Site 121 Reservoir; Soil Conservation Service Site 121 Reservoir","NLA17_TX-10019",32.0567,-96.7321,416561
"2306","1292729; Marrowbone Lake; Marrowbone Lake","NLA17_TN-10004",36.30417,-86.91358,270107
"2307","0; None; None","NLA17_MO-HP002",40.3133,-94.03102,25760
"2308","0; None; None","NLA17_IA-HP002",40.596744,-93.772298,5252
"2309","0; None; None","NLA17_ND-10035",46.3599,-99.48298,338889
"2310","1034137; Doyles Lake; Doyles Lake","NLA17_ND-10004",46.36831,-99.51996,339915
"2311","311796; Brierpatch Lake; Brierpatch Lake","NLA17_GA-10002",33.29943,-81.89276,168112
"2312","0; None; None","NLA17_KS-10001",39.3321,-97.37486,367833
"2313","0; None; None","NLA17_SD-10020",44.47741,-99.31405,347275
"2314","0; None; None","NLA17_KS-10028",39.83551,-96.55958,371902
"2315","857975; Echo Canyon Reservoir; Echo Canyon Reservoir","NLA17_NV-10016",37.90785,-114.2679,453773
"2316","0; None; None","NLA17_NV-10239",36.50496,-114.4095,453751
"2317","1855062; Lake Davy Crockett; None","NLA17_TX-HP003",33.7351029,-95.92578522,409450
"2318","1301776; Elaine Lake; Elaine Lake","NLA17_TN-10001",35.37137,-86.3815,275326
"2319","229536; Nicasio Reservoir; Nicasio Reservoir","NLA17_CA-10001",38.07833,-122.7434,481308
"2320","1558876; Moores Run Lake Number One; Moores Run Lake Number One","NLA17_WV-10003",39.13362,-78.59737,33239
"2321","0; None; None","NLA17_ND-10006",46.89273,-99.41651,344255
"2322","718093; Forest Lake; None","NLA17_MO-HP004",40.17059749,-92.65559555,6065
"2323","0; None; None","NLA17_TX-10017",32.46571,-96.20017,417684
"2324","0; None; None","NLA17_UT-10013",41.17782,-112.1546,NA
"2325","79360; Ferguson Lake; Ferguson Lake","NLA17_AR-10001",34.53937,-92.27375,393137
"2326","0; None; None","NLA17_NV-10124",36.0658,-115.1136,453766
"2327","758254; Bowling Green Reservoir; None","NLA17_MO-HP003",39.34170139,-91.15320109,6181
"2328","0; None; None","NLA17_KS-10034",39.00367,-95.62764,373647
"2329","234106; Kelsey Reservoir; Kelsey Reservoir","NLA17_CA-10082",37.54158,-120.3545,479505
"2330","0; None; None","NLA17_OK-10001",34.9645,-96.70763,388261
"2331","0; None; Hulls Lake","NLA17_WV-10002",38.82171,-80.5897,259075
"2332","0; None; None","NLA17_WV-10004",38.8378,-82.12585,259224
"2333","0; None; None","NLA17_KS-10006",38.46564,-95.73628,374879
"2334","421484; Lake of the Woods; Lake of the Woods","NLA17_IL-10013",40.20011,-88.37851,6522
"2335","0; None; None","NLA17_ND-10023",47.26394,-99.80461,341511
"2336","1856582; Lake Montex; Lake Montex","NLA17_TX-10049",32.66237,-97.61238,422699
"2337","0; None; None","NLA17_OK-HP002",36.5147867,-96.1911658,382703
"2338","0; None; None","NLA17_ND-10024",47.13186,-99.23174,350403
"2339","224584; Lake Greenhaven; Lake Greenhaven","NLA17_CA-10003",38.50847,-121.5354,475176
"2340","0; None; None","NLA17_KS-10003",38.12596,-96.30956,382811
"2341","0; None; None","NLA17_KY-10023",37.40457,-87.52033,262225
"2342","0; None; None","NLA17_AR-10002",34.41755,-93.07012,292666
"2343","0; None; Lake Okeechobee","NLA17_FL-10001",26.94453,-80.83291,196849
"2344","0; None; None","NLA17_KS-10011",38.2035,-98.20245,378264
"2345","1771346; Halls Pond; Halls Pond","NLA17_CT-10005",41.84052,-72.10979,6582
"2346","0; None; None","NLA17_NC-10009",35.85621,-78.03021,153164
"2347","0; None; None","NLA17_KY-10017",37.40584,-87.78581,271754
"2348","634314; Palmer Lake; Palmer Lake","NLA17_MI-10099",44.72733,-85.11923,24059
"2349","537184; Monterey Lake; Monterey Lake","NLA17_TX-10013",32.82988,-94.0436,402922
"2350","0; None; None","NLA17_UT-10006",40.87398,-109.1379,NA
"2351","829580; Goose Lake; Goose Lake","NLA17_NE-10037",42.10978,-98.56234,366579
"2352","0; None; None","NLA17_NE-HP005",42.553,-100.68223,349096
"2353","0; None; None","NLA17_OK-10011",35.17875,-99.07525,394542
"2354","1360012; Inks Lake; None","NLA17_TX-HP002",30.751822,-98.408858,437814
"2355","0; None; None","NLA17_KY-10004",36.8752,-88.48954,275510
"2356","479885; Kingman County State Lake; Kingman County State Lake","NLA17_KS-10004",37.65556,-98.26099,377502
"2357","0; None; None","NLA17_MD-10003",39.12696,-77.13091,143422
"2358","1010099; Catfish Lake; Catfish Lake","NLA17_NC-10014",34.9329,-77.10483,152360
"2359","0; None; None","NLA17_ND-10029",48.35212,-101.8953,331466
"2360","1360664; King Lake; King Lake","NLA17_TX-10011",33.51618,-94.12513,402892
"2361","0; None; Rye Patch Reservoir","NLA17_NV-10017",40.69659,-118.2878,456733
"2362","0; None; None","NLA17_NV-10079",41.91589,-119.4603,472607
"2363","214714; Swiggetts Pond; Swiggetts Pond","NLA17_DE-10005",38.86695,-75.38016,141821
"2364","0; None; None","NLA17_TX-10008",33.06712,-95.73801,411081
"2365","0; None; None","NLA17_KS-10010",37.65573,-97.39951,377826
"2366","1767501; Shell Lake; Shell Lake","NLA17_NE-10032",42.92186,-102.0378,349276
"2367","1039659; Delaware Lake; Delaware Lake","NLA17_OH-10001",40.36715,-83.05952,3386
"2368","0; None; None","NLA17_CA-10081",37.6695,-121.836,480705
"2369","827591; Box Butte Reservoir; None","NLA17_NE-HP004",42.458365,-103.116433,348700
"2370","1427672; East Canyon Reservoir; East Canyon Reservoir","NLA17_UT-10008",40.9061,-111.5912,456172
"2371","1793496; Lake Kegonsa 410; Lake Kegonsa 410","NLA17_WI-10001",42.96456,-89.2538,4467
"2372","0; None; None","NLA17_NC-10005",35.22379,-78.81672,155801
"2373","0; None; None","NLA17_MO-10001",37.80796,-94.20671,65328
"2374","407096; Defiance Lake; None","NLA17_IL-HP001",42.31778,-88.226392,6901
"2375","1265638; Enemy Swim Lake; Enemy Swim Lake","NLA17_SD-10004",45.44171,-97.26411,355465
"2376","0; None; None","NLA17_SD-10013",45.55612,-99.7759,344150
