"SITE_ID","VISIT_NO","NAMES","lagoslakeid","INDEX_LAT","INDEX_LON"
"NLA12_OR-126",1,"NA; ;",469265,44.833289,-121.81329
"NLA12_OR-173",1,"NA; ;",467096,44.778604,-121.785467
"NLA12_TX-159",1,"1857949; Soil Conservation Service Site 19 Reservoir; Soil Conservation Service Site 19 Reservoir",438609,30.00717,-96.7074
"NLA12_OK-311",1,"1750824; Fourche Maline Creek Site 4 Reservoir; Fourche Maline Creek Site 4 Reservoir",393187,34.97686,-95.34766
"NLA12_CA-104",1,"262048; June Lake; June Lake",483184,37.78624,-119.07748
"NLA12_MT-111",1,"793220; Whitefish Lake; Whitefish Lake",458322,48.43142,-114.36624
"NLA12_OH-122",1,"1077883; Mystic Lake; Mystic Lake",104100,39.66125,-84.64647
"NLA12_ME-137",1,"570097; Little Watchic Pond; Little Watchic Pond",20496,43.77368,-70.60747
"NLA12_IN-196",1,"444530; Syracuse Lake; Syracuse Lake",3991,41.42912,-85.73932
"NLA12_MA-102",1,"612499; Norton Reservoir; Norton Reservoir",73599,41.98774,-71.20072
"NLA12_WA-116",1,"1509191; Upper Goose Lake; Upper Goose Lake",460912,46.94311,-119.27392
"NLA12_WA-104",1,"1506804; Moses Lake; Moses Lake",461718,47.11947,-119.33962
"NLA12_MA-104",1,"868138; Long Pond; Long Pond",6141,42.69336,-71.37079
"NLA12_IL-111",1,"NA; ;",7034,38.761288,-88.076266
"NLA12_CT-105",1,"205357; Beardsley Pond; Beardsley Pond",6590,41.89703,-73.447
"NLA12_TN-106",1,"NA; ;",279632,35.1212,-88.50233
"NLA12_UT-264",1,"1437887; Oak Creek Reservoir; Oak Creek Reservoir",453117,38.07123,-111.37309
"NLA12_CO-103",1,"NA; ;",361293,40.44076,-105.0341
"NLA12_UT-343",1,"1428805; Hoop Lake; Hoop Lake",451688,40.92257,-110.11871
"NLA12_UT-359",1,"1430433; Montes Creek Reservoir; Montes Creek Reservoir",452700,40.34936,-109.93835
"NLA12_TX-R08",1,"1381674; Coffee Mill Lake; Coffee Mill Lake",408125,33.73016,-95.98213
"NLA12_IN-193",1,"NA; ;",114416,39.89164,-86.11529
"NLA12_NJ-105",1,"874605; Bearfort Waters; Bearfort Waters",2631,41.148725,-74.402244
"NLA12_IN-199",1,"440748; Otter Lake; Otter Lake",2133,41.63543,-85.16792
"NLA12_WA-159",1,"1510452; Myron, Lake; Myron, Lake",462794,46.6226,-120.55459
"NLA12_TN-122",1,"1306659; Lake Lajoice; Lake Lajoice",278927,35.34693,-88.88579
"NLA12_MO-106",1,"NA; ; Wappapello Reservoir",6303,36.93077,-90.30695
"NLA12_MA-106",1,"NA; ;",123533,42.25971,-71.93882
"NLA12_IL-105",1,"NA; ;",7005,39.410778,-87.803858
"NLA12_MA-109",1,"609038; Lake Lorraine; Lake Lorraine",40,42.14499,-72.51427
"NLA12_NJ-106",1,"881604; Lake Washington; Lake Washington",862,41.029875,-74.300356
"NLA12_DE-107",1,"214714; Swiggetts Pond; Swiggetts Pond",141821,38.86648,-75.38194
"NLA12_WY-137",1,"1601192; Luce Reservoir; Luce Reservoir",325988,44.77996,-109.25684
"NLA12_CO-104",1,"200375; New Thomas Reservoir; New Thomas Reservoir",359518,40.22169,-104.94914
"NLA12_NY-0112",1,"968419; Van Keuren Lake; Van Keuren Lake",129908,42.32539,-77.17684
"NLA12_ME-113",1,"571913; Mud Pond; Mud Pond",95465,45.28593,-68.89277
"NLA12_MA-110",1,"608463; Norwich Pond; Norwich Pond",96546,42.30474,-72.83215
"NLA12_TN-119",1,"1292729; Marrowbone Lake; Marrowbone Lake",270107,36.30476,-86.9196
"NLA12_MA-103",1,"617962; Buckley Dunton Lake; Buckley Dunton Lake",42647,42.3116,-73.1348
"NLA12_TN-103",1,"1279038; Burgess Falls Lake; Burgess Falls Lake",269036,36.04315,-85.59262
"NLA12_SD-146",1,"NA; ;",350971,45.74135,-97.26709
"NLA12_WA-151",1,"1516055; Baker Lake; Baker Lake",471746,48.66001,-121.67774
"NLA12_WY-147",1,"1588609; Fontenelle Reservoir; Fontenelle Reservoir",450462,42.05877,-110.11864
"NLA12_OR-163",1,"NA; ;",468093,45.03689,-122.26568
"NLA12_OR-158",1,"NA; ;",468856,45.56507,-122.56137
"NLA12_OH-105",1,"1042826; Lucys Pond; Lucys Pond",3986,40.49541,-83.88745
"NLA12_MT-162",1,"769577; Canyon Lake; Canyon Lake",325554,45.03955,-109.77334
"NLA12_OH-113",1,"1078020; Vandergrift Lake; Vandergrift Lake",103024,40.75939,-81.10032
"NLA12_IN-135",1,"NA; ;",10600,38.30515,-87.3184
"NLA12_TX-232",1,"NA; ;",402579,33.17064,-95.09152
"NLA12_NY-0103",1,"210190; Riga Lake; Riga Lake",6729,42.022285,-73.483509
"NLA12_AZ-102",1,"36238; Willow Creek Reservoir; Willow Creek Reservoir",454810,34.60509,-112.43686
"NLA12_IN-155",1,"NA; ;",39899,39.05551,-87.14505
"NLA12_IN-201",1,"NA; ;",68880,39.17048,-87.29183
"NLA12_TX-161",1,"NA; ;",425150,29.61593,-95.64713
"NLA12_ND-R17",1,"1033392; Lake George; Lake George",342609,46.73778,-99.49024
"NLA12_ND-R18",1,"1032812; Lake Williams; Lake Williams",342433,47.13,-99.61225
"NLA12_TN-104",1,"1327073; South Holston Lake; South Holston Lake",272733,36.55627,-82.04088
"NLA12_TN-R01",1,"NA; ;",273531,35.09701,-84.64021
"NLA12_TX-235",1,"NA; ;",410784,31.92252,-94.08044
"NLA12_NJ-R01",1,"881025; Surprise Lake; Surprise Lake",92528,41.18526,-74.34728
"NLA12_NJ-103",1,"879003; Orange Reservoir; Orange Reservoir",87361,40.75911,-74.2868
"NLA12_IN-202",1,"NA; ;",80429,38.46405,-85.80758
"NLA12_NJ-108",1,"NA; ;",1420,39.851902,-74.789568
"NLA12_TX-129",1,"1376085; Sheldon Reservoir; Sheldon Reservoir",424568,29.85494,-95.17098
"NLA12_IL-123",1,"419535; Tampier Slough; Tampier Slough",22364,41.653638,-87.905568
"NLA12_UT-397",1,"1446724; Tropic Reservoir; Tropic Reservoir",456508,37.60643,-112.2532
"NLA12_UT-412",1,"1439168; Browne Lake; Browne Lake",451362,40.86499,-109.81242
"NLA12_TX-R09",1,"1855062; Lake Davy Crockett; Lake Davy Crockett",409450,33.73612,-95.92506
"NLA12_UT-424",1,"1447888; Paradise Park Reservoir; Paradise Park Reservoir",452359,40.66976,-109.91911
"NLA12_UT-392",1,"NA; ; Sevier Bridge Reservoir",456619,39.37454,-111.98356
"NLA12_CA-223",1,"263249; Lake Mary; Lake Mary",483115,37.60203,-119.0028
"NLA12_WA-154",1,"NA; ;",470556,46.83115,-122.44663
"NLA12_WA-110",1,"NA; ;",470759,47.40992,-122.78467
"NLA12_UT-409",1,"1437477; Decker Lake; Decker Lake",456130,40.71138,-111.9469
"NLA12_TX-234",1,"1855902; House Lake; House Lake",430418,32.1054,-97.87804
"NLA12_TX-196",1,"1862263; Soil Conservation Service Site 4 Reservoir; Soil Conservation Service Site 4 Reservoir",434041,31.33292,-97.26836
"NLA12_UT-400",1,"NA; ;",452556,40.057341,-110.627244
"NLA12_MO-102",1,"724726; Pomme de Terre Lake; Pomme de Terre Lake",6076,37.84174,-93.35493
"NLA12_MS-R03",1,"675693; Phillips Lake; Phillips Lake",285616,33.424506,-89.938903
"NLA12_MS-119",1,"NA; ;",296509,32.923253,-90.012368
"NLA12_VT-101",1,"1458450; Miles Pond; Miles Pond",5542,44.4472,-71.8139
"NLA12_VT-101",2,"1458450; Miles Pond; Miles Pond",5542,44.44903,-71.81514
"NLA12_TX-141",1,"1862822; Pinkston Reservoir; Pinkston Reservoir",414400,31.70852,-94.36235
"NLA12_TX-169",1,"1341660; Miller Lake; Miller Lake",414005,32.19814,-94.90857
"NLA12_OR-133",1,"NA; ;",469921,43.59834,-123.27847
"NLA12_OR-131",1,"NA; ;",468749,44.54702,-123.3458
"NLA12_TX-158",1,"NA; ;",445543,26.0702,-97.5651
"NLA12_ID-107",1,"NA; ;",464406,43.45932,-116.1424
"NLA12_VT-102",1,"1458897; Lake Parker; Lake Parker",5397,44.71843,-72.23518
"NLA12_OR-101",1,"NA; ;",472859,42.77272,-118.44643
"NLA12_TX-135",1,"NA; ;",444045,26.62182,-98.06093
"NLA12_WI-101",1,"1793496; Lake Kegonsa 410; Lake Kegonsa 410",4467,42.96618,-89.24687
"NLA12_WI-101",2,"1793496; Lake Kegonsa 410; Lake Kegonsa 410",4467,42.9665,-89.24718
"NLA12_ID-151",1,"NA; ;",463505,43.1951,-114.59357
"NLA12_TX-110",1,"1385437; Lake Lewisville; Lake Lewisville",420755,33.08004,-96.93451
"NLA12_WI-102",1,"1570739; Oconomowoc Lake; Oconomowoc Lake",4002,43.9597,-88.44731
"NLA12_ID-109",1,"NA; ;",463477,42.68712,-113.39513
"NLA12_ID-111",1,"NA; ;",463335,42.214006,-114.888169
"NLA12_VT-106",1,"1458447; Mile Pond; Mile Pond",907,44.77782,-71.79939
"NLA12_WI-152",1,"1792886; Lake Delavan 36; Lake Delavan 36",5072,42.59883,-88.61124
"NLA12_WI-113",1,"1574663; Spring Lake; Spring Lake",66664,43.8135,-89.30314
"NLA12_MI-151",1,"NA; ;",118400,42.69371,-84.53162
"NLA12_WI-117",1,"1563833; Deer Lake; Deer Lake",2512,44.04256,-89.21638
"NLA12_MI-139",1,"637374; School Lake; School Lake",15501,42.38802,-84.90757
"NLA12_MI-139",2,"637374; School Lake; School Lake",15501,42.38801,-84.90759
"NLA12_MI-124",1,"1619623; Crocker Lake; Crocker Lake",24061,43.37293,-86.1442
"NLA12_OR-106",1,"NA; ;",468918,44.31744,-122.04558
"NLA12_WI-136",1,"1563540; Crooked Lake; Crooked Lake",3466,43.05438,-88.45565
"NLA12_MI-109",1,"1614794; Thornapple Lake; Thornapple Lake",2110,42.62375,-85.18965
"NLA12_TX-109",1,"1890013; McElvaney Lake; McElvaney Lake",417841,32.0895,-95.89428
"NLA12_VT-109",1,"1766755; Shippee Pond; Shippee Pond",1910,42.74702,-72.83404
"NLA12_MI-136",1,"623510; Coady Lake; Coady Lake",73951,43.36485,-85.37929
"NLA12_MI-105",1,"1623080; Lake Michigan; Lake Michigan",1222,43.23549,-86.3027
"NLA12_CA-R09",1,"NA; ;",457088,38.04726,-119.25892
"NLA12_MI-167",1,"NA; ;",75957,42.92055,-84.20475
"NLA12_WI-168",1,"1564512; Elizabeth Lake; Elizabeth Lake",4259,42.51397,-88.268
"NLA12_TX-124",1,"NA; ; Hubbard Creek Lake",430556,32.82543,-98.99079
"NLA12_TX-148",1,"1860579; Worthington Lake; Worthington Lake",420780,33.27274,-98.15311
"NLA12_WI-172",1,"NA; ;",5055,43.49694,-89.30856
"NLA12_MI-108",1,"636279; Round Lake; Round Lake",3538,42.07976,-86.20638
"NLA12_ID-149",1,"NA; ;",465186,46.68818,-116.65021
"NLA12_ID-148",1,"398310; Waha, Lake; Waha, Lake",465779,46.21004,-116.83789
"NLA12_ID-103",1,"NA; ;",457597,47.46703,-116.60612
"NLA12_MI-104",1,"636476; Saddle Lake; Saddle Lake",671,42.37905,-86.04756
"NLA12_VT-104",1,"1461401; Silver Lake; Silver Lake",5160,43.89182,-73.05322
"NLA12_MI-120",1,"1618902; Garwood Lake; Garwood Lake",24020,41.79597,-86.47465
"NLA12_TX-103",1,"NA; ; Lake Merideth",387457,35.71128,-101.56682
"NLA12_MI-152",1,"628760; Huckleberry Lake; Huckleberry Lake",18633,42.75721,-85.63778
"NLA12_MI-128",1,"624092; Crooked Lake; Crooked Lake",80188,42.20434,-85.70832
"NLA12_MI-168",1,"1615168; Tupper Lake; Tupper Lake",59464,42.78462,-85.114266
"NLA12_MI-112",1,"NA; ; Palmer Lake",3582,41.94382,-85.31645
"NLA12_MI-115",1,"1616130; West Lake; West Lake",696,42.183,-85.57172
"NLA12_WI-131",1,"1571329; Pickerel Lake; Pickerel Lake",5115,45.97241,-89.39159
"NLA12_WI-154",1,"NA; ;",121541,45.39135,-89.17907
"NLA12_NE-109",1,"831017; Lake Maloney; Lake Maloney",360013,41.04609,-100.77833
"NLA12_NE-103",1,"1768815; Hugh Butler Lake; Hugh Butler Lake",367584,40.35666,-100.67326
"NLA12_NE-114",1,"834983; Sherman Reservoir; Sherman Reservoir",364887,41.31279,-98.89063
"NLA12_WA-106",1,"NA; ;",467585,46.49863,-122.40508
"NLA12_NE-104",1,"1767296; Ericson Reservoir; Ericson Reservoir",NA,41.76522,-98.65727
"NLA12_MI-117",1,"621685; Bogie Lake; Bogie Lake",93810,42.62064,-83.50435
"NLA12_MI-102",1,"1623080; Lake Michigan; Lake Michigan",2197,43.94694,-86.45161
"NLA12_NE-133",1,"829580; Goose Lake; Goose Lake",366579,42.1132,-98.56404
"NLA12_MI-110",1,"632329; Mill Lake; Mill Lake",72832,42.74529,-83.31104
"NLA12_MI-129",1,"1616620; Windover Lake; Windover Lake",2234,43.95513,-84.99841
"NLA12_VT-114",1,"1462274; Little Averill Pond; Little Averill Pond",4381,44.95187,-71.71525
"NLA12_MI-123",1,"626345; Fourth Lake; Fourth Lake",113200,41.88635,-84.59639
"NLA12_MI-161",1,"1620868; Lake Mitchell; Lake Mitchell",2826,44.2352,-85.46822
"NLA12_WI-166",1,"1565638; Goodwiler Lake; Goodwiler Lake",118834,43.19279,-90.42186
"NLA12_MI-165",1,"623421; Clear Lake; Clear Lake",93777,44.35585,-85.30804
"NLA12_MI-162",1,"620713; Bass Lake; Bass Lake",4123,46.46527,-85.7169
"NLA12_MI-132",1,"631685; Lake Mary; Lake Mary",16479,45.45154,-87.75816
"NLA12_MI-118",1,"626122; Silver Lake; Silver Lake",72724,46.14884,-88.8324
"NLA12_WA-107",1,"1521814; Lacamas Lake; Lacamas Lake",467718,45.62006,-122.43208
"NLA12_WI-112",1,"1577116; Young Lake; Young Lake",131916,45.62069,-88.0731
"NLA12_WI-112",2,"1577116; Young Lake; Young Lake",131916,45.62119,-88.0728
"NLA12_WI-108",1,"1576201; Wapogasset Lake; Wapogasset Lake",5085,45.3192,-92.42664
"NLA12_MI-169",1,"1620003; Gasley Lake; Gasley Lake",56253,46.40072,-88.75388
"NLA12_MI-148",1,"NA; ;",73797,45.94921,-87.9842
"NLA12_WA-129",1,"NA; ;",467772,46.15515,-121.7016
"NLA12_WI-155",1,"1569952; Mud Lake; Mud Lake",4767,45.38518,-92.4752
"NLA12_WI-103",1,"1572652; Round Lake; Round Lake",4673,45.31432,-92.56254
"NLA12_MI-137",1,"NA; ;",74869,46.27697,-88.06254
"NLA12_WI-151",1,"NA; ;",85825,45.73399,-91.57191
"NLA12_WI-127",1,"NA; ;",22282,44.76941,-91.9266
"NLA12_MI-164",1,"635375; Powell Lake; Powell Lake",70734,46.39873,-87.44822
"NLA12_WI-104",1,"1571698; Plum Lake; Plum Lake",5134,45.99975,-89.52911
"NLA12_ID-143",1,"NA; ;",NA,42.26403,-116.3111
"NLA12_MI-116",1,"633062; Mud Lake; Mud Lake",71691,47.13206,-88.31281
"NLA12_ID-216",1,"NA; ;",464659,42.53204,-116.36713
"NLA12_WI-129",1,"NA; ;",28086,43.42224,-87.95875
"NLA12_NH-115",1,"866648; Duck Pond; Duck Pond",5948,43.80791,-71.1195
"NLA12_MI-141",1,"619958; Lake Alice; Lake Alice",107983,46.69702,-88.08316
"NLA12_WA-131",1,"NA; ;",461288,48.3939,-120.18445
"NLA12_WI-107",1,"1575164; Swan Lake; Swan Lake",4714,43.54434,-89.37643
"NLA12_WA-111",1,"1527791; Wapato Lake; Wapato Lake",461289,47.9186,-120.16365
"NLA12_ID-214",1,"NA; ;",463792,42.16378,-113.9376
"NLA12_WI-120",1,"NA; ;",4918,42.97236,-87.93643
"NLA12_VT-115",1,"NA; ;",128970,44.42841,-72.22984
"NLA12_WI-128",1,"1576139; Wagner Lake; Wagner Lake",53262,44.67998,-88.71533
"NLA12_MI-138",1,"1614775; Thompson Lake; Thompson Lake",NA,45.74444,-84.41231
"NLA12_WI-110",1,"1569056; Marl Lake; Marl Lake",4433,44.32343,-89.19051
"NLA12_MI-122",1,"623432; Clear Lake; Clear Lake",1828,45.12639,-84.18041
"NLA12_MI-133",1,"632227; Middle Black Lake; Middle Black Lake",35447,44.72878,-84.92738
"NLA12_MI-107",1,"624102; Crooked Lake; Crooked Lake",4099,45.41373,-84.83094
"NLA12_MI-106",1,"624480; Deer Lake; Deer Lake",1338,45.16592,-84.9709
"NLA12_MI-126",1,"637603; Seventh Spectacle Lake; Seventh Spectacle Lake",130800,44.88617,-84.39859
"NLA12_ID-221",1,"NA; ;",465513,46.63088,-114.38315
"NLA12_ID-218",1,"NA; ;",466002,47.07352,-115.95774
"NLA12_ID-180",1,"400190; Lower Glidden Lake; Lower Glidden Lake",457685,47.51768,-115.7295
"NLA12_MI-130",1,"634454; Patricia Lake; Patricia Lake",125820,45.1353,-85.11193
"NLA12_MI-103",1,"1619051; Au Sable Lake; Au Sable Lake",1278,44.42936,-83.9151
"NLA12_MI-142",1,"632968; Mud Lake; Mud Lake",42955,43.48668,-84.76847
"NLA12_VT-110",1,"1459192; Ritterbush Pond; Ritterbush Pond",298,44.74657,-72.59986
"NLA12_MI-113",1,"621640; Blue Lake; Blue Lake",628,43.6209,-85.28384
"NLA12_ID-220",1,"NA; ;",465198,45.26822,-116.20881
"NLA12_ID-205",1,"NA; ;",464183,44.97057,-116.00008
"NLA12_MI-145",1,"635166; Pogy Lake; Pogy Lake",6361,43.79844,-85.30773
"NLA12_MI-172",1,"638834; Stewart Lake; Stewart Lake",52224,42.56756,-85.45134
"NLA12_WI-138",1,"1579015; Clear Lake; Clear Lake",132536,45.19406,-90.44115
"NLA12_WI-163",1,"1564090; Dowling Lake; Dowling Lake",4375,46.47431,-92.04238
"NLA12_MI-177",1,"NA; ;",1141,44.86525,-86.0099
"NLA12_WI-106",1,"1571930; Price Lake; Price Lake",5381,45.762525,-90.659699
"NLA12_WI-171",1,"1574146; Silver Lake; Silver Lake",96136,45.73444,-92.53869
"NLA12_FL-R04",1,"305473; Charles, Lake; Charles, Lake",189913,29.23075,-81.90589
"NLA12_MI-178",1,"639009; Sucker Lake; Sucker Lake",92708,46.48352,-86.10345
"NLA12_WI-147",1,"1570072; Muskrat Lake; Muskrat Lake",126148,46.34437,-91.75337
"NLA12_WA-147",1,"1526505; Starzman Lake; Starzman Lake",460594,48.23028,-119.7758
"NLA12_WI-176",1,"1576937; Wolf Lake; Wolf Lake",1634,45.41927,-87.91347
"NLA12_WI-170",1,"1576057; Venus Lake; Venus Lake",25510,45.57698,-89.162
"NLA12_WY-151",1,"1609044; Rob Roy Reservoir; Rob Roy Reservoir",359225,41.20305,-106.2583
"NLA12_WI-173",1,"1792896; Lake Redstone 30; Lake Redstone 30",4900,43.61047,-90.09147
"NLA12_WI-188",1,"1574520; Spauldings Pond; Spauldings Pond",1084,42.73202,-88.94181
"NLA12_OR-167",1,"NA; ;",470366,46.09828,-123.92776
"NLA12_WI-142",1,"NA; ;",134064,46.25151,-90.36765
"NLA12_WI-153",1,"NA; ;",118814,44.434367,-92.07105
"NLA12_WI-183",1,"1579113; Dells Lake; Dells Lake",5576,46.18221,-90.98558
"NLA12_WI-174",1,"1579319; Geneveive Lake; Geneveive Lake",99231,46.253953,-89.848558
"NLA12_WI-122",1,"1563147; Clear Lake; Clear Lake",128275,43.17772,-90.67393
"NLA12_WI-157",1,"1834495; Sidie Hollow Lake; Sidie Hollow Lake",5006,43.53898,-90.96032
"NLA17_NV-10018",1,"0; None; None",457285,39.54214,-119.77741
"NLA17_NV-10036",1,"0; None; None",457284,39.4595,-119.78995
"NLA17_ND-10011",1,"0; None; None",342398,47.17392,-99.77055
"NLA17_NV-10242",1,"844615; Walker Lake; Walker Lake",457038,38.68657,-118.75035
"NLA17_OH-10016",1,"0; None; None",47043,41.4917,-81.17683
"NLA17_TN-10003",1,"1302026; Tailings Pond Number Ten; Tailings Pond Number Ten",275568,35.67303,-87.0317
"NLA17_TN-10003",2,"1302026; Tailings Pond Number Ten; Tailings Pond Number Ten",275568,35.674,-87.0333
"NLA17_AZ-10004",1,"36238; Willow Creek Reservoir; Willow Creek Reservoir",454810,34.60474,-112.43794
"NLA17_MI-10011",2,"1619623; Crocker Lake; Crocker Lake",24061,43.3728,-86.14378
"NLA17_MI-10011",1,"1619623; Crocker Lake; Crocker Lake",24061,43.37281,-86.14388
"NLA17_ND-10015",1,"0; None; None",341525,47.08003,-99.73069
"NLA17_CA-10064",1,"0; None; None",481332,38.08276,-122.52311
"NLA17_KY-10001",1,"488886; Cannon Creek Lake; Cannon Creek Lake",270030,36.680811,-83.703135
"NLA17_KY-10001",2,"488886; Cannon Creek Lake; Cannon Creek Lake",270030,36.680871,-83.70244
"NLA17_ND-10008",1,"0; None; None",340820,47.277777,-100.4
"NLA17_ND-10008",2,"0; None; None",340820,47.27808,-100.40032
"NLA17_TX-10001",1,"1332233; Caruth Lake; Caruth Lake",419426,32.94461,-96.45492
"NLA17_TX-10001",2,"1332233; Caruth Lake; Caruth Lake",419426,32.94496,-96.45539
"NLA17_KS-10005",2,"0; None; None",21473,39.3488,-95.04157
"NLA17_KS-10005",1,"0; None; None",21473,39.34897,-95.04175
"NLA17_NV-10002",1,"857953; Dacey Reservoir; Dacey Reservoir",453698,38.39469,-115.11635
"NLA17_NV-10002",2,"857953; Dacey Reservoir; Dacey Reservoir",453698,38.39477,-115.11598
"NLA17_NV-10006",2,"862173; Groves Lake; Groves Lake",457492,39.2408,-117.16484
"NLA17_NV-10006",1,"862173; Groves Lake; Groves Lake",457492,39.24083,-117.16483
"NLA17_KY-10006",1,"504255; Stanford Reservoir; Stanford Reservoir",260772,37.486666,-84.679219
"NLA17_TX-10019",1,"1859349; Soil Conservation Service Site 121 Reservoir; Soil Conservation Service Site 121 Reservoir",416561,32.05579,-96.73161
"NLA17_TN-10004",1,"1292729; Marrowbone Lake; Marrowbone Lake",270107,36.3035,-86.9174
"NLA17_MO-HP002",1,"0; None; None",25760,40.31573,-94.03035
"NLA17_IA-HP002",1,"0; None; None",5252,40.59858,-93.77074
"NLA17_ND-10035",1,"0; None; None",338889,46.35912,-99.48555
"NLA17_ND-10004",1,"1034137; Doyles Lake; Doyles Lake",339915,46.36642,-99.5044
"NLA17_GA-10002",1,"311796; Brierpatch Lake; Brierpatch Lake",168112,33.29963,-81.889518
"NLA17_KS-10001",2,"0; None; None",367833,39.3334,-97.37353
"NLA17_KS-10001",1,"0; None; None",367833,39.33358,-97.37377
"NLA17_SD-10020",1,"0; None; None",347275,44.4772,-99.31285
"NLA17_KS-10028",1,"0; None; None",371902,39.83496,-96.56048
"NLA17_NV-10016",1,"857975; Echo Canyon Reservoir; Echo Canyon Reservoir",453773,37.90756,-114.26858
"NLA17_NV-10239",1,"0; None; None",453751,36.50581,-114.40845
"NLA17_TX-HP003",1,"1855062; Lake Davy Crockett; None",409450,33.7351029,-95.92578522
"NLA17_TN-10001",2,"1301776; Elaine Lake; Elaine Lake",275326,35.3709,-86.3824
"NLA17_TN-10001",1,"1301776; Elaine Lake; Elaine Lake",275326,35.371,-86.3825
"NLA17_CA-10001",2,"229536; Nicasio Reservoir; Nicasio Reservoir",481308,38.085861,-122.749214
"NLA17_CA-10001",1,"229536; Nicasio Reservoir; Nicasio Reservoir",481308,38.08599,-122.75005
"NLA17_WV-10003",2,"1558876; Moores Run Lake Number One; Moores Run Lake Number One",33239,39.1332,-78.59718
"NLA17_WV-10003",1,"1558876; Moores Run Lake Number One; Moores Run Lake Number One",33239,39.13376,-78.5972
"NLA17_ND-10006",1,"0; None; None",338915,46.89368,-99.40565
"NLA17_MO-HP004",1,"718093; Forest Lake; None",6065,40.17783,-92.64378
"NLA17_TX-10017",1,"0; None; None",417684,32.46492,-96.19946
"NLA17_UT-10013",1,"0; None; None",NA,41.1767,-112.15575
"NLA17_AR-10001",1,"79360; Ferguson Lake; Ferguson Lake",393137,34.533853,-92.263275
"NLA17_AR-10001",2,"79360; Ferguson Lake; Ferguson Lake",393137,34.5339,-92.26323
"NLA17_NV-10124",1,"0; None; None",453766,36.0658,-115.1136
"NLA17_MO-HP003",1,"758254; Bowling Green Reservoir; None",6181,39.34084,-91.15204
"NLA17_KS-10034",1,"0; None; None",373647,39.00371,-95.62772
"NLA17_CA-10082",1,"234106; Kelsey Reservoir; Kelsey Reservoir",479505,37.54144,-120.35495
"NLA17_OK-10001",2,"0; None; None",388261,34.96199,-96.70445
"NLA17_OK-10001",1,"0; None; None",388261,34.96279,-96.70654
"NLA17_WV-10002",1,"0; None; Hulls Lake",259075,38.82344,-80.59556
"NLA17_WV-10004",1,"0; None; None",259224,38.8375,-82.12632
"NLA17_KS-10006",1,"0; None; None",374879,38.46573,-95.73585
"NLA17_IL-10013",1,"421484; Lake of the Woods; Lake of the Woods",6522,40.20005,-88.37985
"NLA17_ND-10023",1,"0; None; None",341511,47.26541,-99.80573
"NLA17_TX-10049",1,"1856582; Lake Montex; Lake Montex",422699,32.66259,-97.61266
"NLA17_OK-HP002",1,"0; None; None",382703,36.52351,-96.17381
"NLA17_ND-10024",1,"0; None; None",350403,47.13178,-99.231
"NLA17_CA-10003",1,"224584; Lake Greenhaven; Lake Greenhaven",475176,38.50832,-121.53661
"NLA17_KS-10003",1,"0; None; None",382811,38.12542,-96.30937
"NLA17_KY-10023",1,"0; None; None",262225,37.4071,-87.5186
"NLA17_AR-10002",1,"0; None; None",292666,34.418217,-93.070983
"NLA17_FL-10001",1,"0; None; Lake Okeechobee",196849,27.08297,-80.78039
"NLA17_FL-10001",2,"0; None; Lake Okeechobee",196849,27.08297,-80.78039
"NLA17_KS-10011",1,"0; None; None",378264,38.20344,-98.20193
"NLA17_CT-10005",1,"1771346; Halls Pond; Halls Pond",6582,41.84362,-72.10784
"NLA17_CT-10005",2,"1771346; Halls Pond; Halls Pond",6582,41.84396,-72.10741
"NLA17_NC-10009",1,"0; None; None",153164,35.85751,-78.02943
"NLA17_KY-10017",1,"0; None; None",271754,37.40584,-87.78581
"NLA17_MI-10099",1,"634314; Palmer Lake; Palmer Lake",24059,44.72755,-85.11893
"NLA17_TX-10013",1,"537184; Monterey Lake; Monterey Lake",402922,32.82782,-94.04782
"NLA17_UT-10006",1,"0; None; None",NA,40.87223,-109.13888
"NLA17_UT-10006",2,"0; None; None",NA,40.87234,-109.13902
